temp,humidity,precip,snow,snowdepth,windspeed,winddir,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions,solar_production
21.777777777777786,53.03,0.0,0.0,0.0,6.5,300.0,0.0,0.0,805.0,2.9,8.0,0,1.5684545454545469
21.777777777777786,53.03,0.0,0.0,0.0,6.5,300.0,0.0,0.0,805.0,2.9,8.0,0,1.5057054545454551
21.777777777777786,53.03,0.0,0.0,0.0,6.5,300.0,0.0,0.0,805.0,2.9,8.0,0,1.4393018181818136
23.33333333333333,47.74,0.0,0.0,0.0,5.4,247.0,0.0,0.0,844.0,3.0,8.0,0,1.3765527272727265
23.33333333333333,47.74,0.0,0.0,0.0,5.4,247.0,0.0,0.0,844.0,3.0,8.0,0,1.3146109090909046
23.33333333333333,47.74,0.0,0.0,0.0,5.4,247.0,0.0,0.0,844.0,3.0,8.0,0,1.252363636363636
23.33333333333333,47.74,0.0,0.0,0.0,5.4,247.0,0.0,0.0,844.0,3.0,8.0,0,1.110523636363634
23.33333333333333,47.74,0.0,0.0,0.0,5.4,247.0,0.0,0.0,844.0,3.0,8.0,0,1.1285672727272733
23.33333333333333,47.74,0.0,0.0,0.0,5.4,247.0,0.0,0.0,844.0,3.0,8.0,0,1.1966400000000048
23.33333333333333,47.74,0.0,0.0,0.0,5.4,247.0,0.0,0.0,844.0,3.0,8.0,0,0.9959454545454532
23.33333333333333,47.74,0.0,0.0,0.0,5.4,247.0,0.0,0.0,844.0,3.0,8.0,0,0.9242290909090954
23.33333333333333,47.74,0.0,0.0,0.0,5.4,247.0,0.0,0.0,844.0,3.0,8.0,0,0.8572472727272706
23.33333333333333,47.74,0.0,0.0,0.0,5.4,247.0,0.0,0.0,844.0,3.0,8.0,0,0.805178181818182
23.33333333333333,47.74,0.0,0.0,0.0,5.4,247.0,0.0,0.0,844.0,3.0,8.0,0,0.7566436363636369
23.33333333333333,47.74,0.0,0.0,0.0,5.4,247.0,0.0,0.0,844.0,3.0,8.0,0,0.7055345454545506
24.777777777777768,45.49,0.0,0.0,0.0,7.3,278.0,24.9,19.0,930.0,3.3,9.0,0,0.6172909090909141
24.777777777777768,45.49,0.0,0.0,0.0,7.3,278.0,24.9,19.0,930.0,3.3,9.0,0,0.6060654545454544
24.777777777777768,45.49,0.0,0.0,0.0,7.3,278.0,24.9,19.0,930.0,3.3,9.0,0,0.6382472727272712
24.777777777777768,45.49,0.0,0.0,0.0,7.3,278.0,24.9,19.0,930.0,3.3,9.0,0,0.5184436363636397
24.777777777777768,45.49,0.0,0.0,0.0,7.3,278.0,24.9,19.0,930.0,3.3,9.0,0,0.4835563636363622
24.777777777777768,45.49,0.0,0.0,0.0,7.3,278.0,24.9,19.0,930.0,3.3,9.0,0,0.4556181818181838
24.777777777777768,45.49,0.0,0.0,0.0,7.3,278.0,24.9,19.0,930.0,3.3,9.0,0,0.4399963636363602
24.777777777777768,45.49,0.0,0.0,0.0,7.3,278.0,24.9,19.0,930.0,3.3,9.0,0,0.429229090909092
24.777777777777768,45.49,0.0,0.0,0.0,7.3,278.0,24.9,19.0,930.0,3.3,9.0,0,0.4081745454545452
